"PropertyID","SaleDollarCnt"
48663844,446084.933993153
48829741,374032.192591649
48752236,439853.266546997
63133422,673627.55711651
70582296,754224.475613021
65226448,697165.190331078
65227397,506862.946244789
70582279,712581.948425298
61766572,664381.339660971
70582335,1304033.42753877
66650727,700028.129651312
54830207,1043714.5717262
72498321,655599.190945965
48886415,682828.197686208
48792653,1960813.86968237
48787756,720627.651256586
48886333,552380.965548625
96665063,511999.990816088
48792657,1328574.92627904
70582386,906245.161207825
72499960,572266.818119205
48700873,898185.886329967
48808685,805991.924637107
49092881,953666.309631027
48665225,1087612.75658668
48665187,776610.505738305
48700870,797759.084825431
49083074,1067257.78970126
48700782,614754.968480435
48700842,587343.951994366
48904391,624601.250798318
48904743,622818.788639245
48904360,710454.482841303
48904425,657631.950607753
48904164,620399.36197285
48827989,1134979.62105973
48904136,541844.586678039
49078872,681840.543842816
49078832,692580.57914324
48903940,621583.045560575
49096224,475013.630678135
48904484,855079.25263896
49111806,530553.03667159
48904555,629777.997964414
48904616,687530.488114582
49016269,1053026.32529453
48709428,806117.633248039
48709538,772853.317651224
48903581,635548.5474377
48903840,759011.038944042
49080003,774876.062533626
48879087,672239.821779663
48903843,547432.686755584
48905145,501564.551428897
48904684,606795.566701079
48904296,525353.540833124
48905059,507475.764837019
49082199,638839.233185619
49082181,585268.665080531
48681699,935243.092321097
48681709,861755.730596471
58381068,790988.828021816
48856822,1003397.33456431
48856801,846572.890809189
49091711,871520.459982681
48856800,1083431.16264381
49097384,1071290.38601587
48856892,1582573.91408894
48856853,795505.669102736
48856882,890092.8882742
49097400,905492.209754776
49097231,906989.704000353
48856770,925050.454624539
60973324,1548539.20489899
48873500,917644.577807236
124439566,1009220.55622198
96658644,1129211.20915685
49113279,780422.239639852
60963569,746217.311618919
60971851,888774.773556761
60971833,857908.682160767
60971831,774042.757537946
49096712,846496.872354953
96654394,1307161.91908383
49113213,844134.151127937
49091297,601740.946631385
48681836,850352.279248579
54830830,603932.246521317
48681861,872297.525280113
48681825,1116952.45847353
80126087,1461467.24614259
48681869,926204.126254167
48681912,938783.333197754
49023996,580172.614844932
49091330,669070.213555459
49024043,619933.421614194
49113218,704976.334191698
49113210,985699.271982844
50883242,694190.174613087
60972322,675865.435009223
60205899,703666.271389483
61766786,666197.544013545
67683141,1309569.20558168
48667153,582141.744068211
48667159,507574.287856005
48660076,600499.691167146
63073842,751970.30668851
67683255,659588.684168408
63008821,924808.748925047
49097634,851448.47010074
63255494,652096.369968318
84757583,834941.53034521
48807228,602477.554031259
48720098,994278.714584563
48807198,992076.855322707
49086871,1501384.31315374
60973375,767763.963803054
60973385,823479.109912026
61767180,830341.255430539
58380418,2839510.40192307
61767173,1339958.24181449
48763666,1506160.62120302
48792840,647072.511614934
48792843,1028674.28172603
67683287,759366.338732557
48846987,1018147.38322452
62922875,723105.844185349
49023004,793095.386346113
49023156,667008.272550747
49023051,690206.977128015
49023197,653763.616297072
49023251,552066.849222726
49130744,594368.241551031
48755418,627223.568030289
49023215,586634.436669578
48676272,1079786.13027932
49023232,659248.153908319
48755434,451781.669076265
48756095,503675.780358012
48756055,430412.331273033
49130763,638054.092303063
49130766,637147.70290915
48655816,343470.3555486
48756266,902449.85139284
48655814,549019.683175433
48709672,1362291.04155971
48756517,518898.798410797
48756497,371631.142985832
48756540,709437.727300925
48756511,520081.480483078
48756691,474769.911602555
48756433,570909.814787132
48756443,397933.799891268
48756696,482169.728669805
48756581,428063.030768147
48756341,617078.952790956
49106300,795323.465402304
48701696,491839.88260007
48701649,746969.008371758
48667554,395304.316028281
48667470,660394.169866911
48667476,641573.246406356
48692145,595472.434181891
48755402,353054.048708446
48687569,461769.720007008
48692153,351162.148734169
48747724,756817.333806542
48696510,456454.623021142
48932360,828731.855561988
48696524,499648.83532981
89822109,620364.823739768
49137571,619877.995076824
48696586,519566.327314644
48747348,1172626.85395569
48702118,758011.768398272
49046336,831027.613415753
48747499,574071.972251793
48740422,600166.621512915
49046331,1150776.80636848
48839316,1343532.63895254
122064811,791187.6368337
122064895,819982.396923276
48839313,1705996.02875733
48691951,642372.715144185
48894405,731925.372281906
48894412,752761.609962478
63095083,848399.49503764
55791589,649461.151488979
48792715,859347.473316003
48707772,660565.498529414
48707744,786089.781182057
48658738,918002.016826077
48878819,820648.829929729
48762029,413488.946897842
48878822,1537578.93025053
49013936,1514666.60869793
48775243,679655.482933295
49013952,655382.838179017
48658633,633849.49196138
48740173,963322.88096844
48731558,618682.375199298
48850896,588001.372049778
49027427,2091449.87223901
48731651,698021.055895654
48850892,552083.414173355
52391251,3347524.51152346
48856419,1021279.45458102
49094276,605030.548062991
49094539,841473.980832214
49094372,903302.07230266
49094248,1021551.21594802
49094389,625428.473876741
67682299,1573768.96239796
49094800,1339011.83711586
48881480,886285.455636212
49043818,660844.335751607
48881468,599497.662243474
49043843,1848275.50099129
49043876,1013195.70815286
49087392,4258684.75484068
54831293,3130759.50653531
49094726,1169652.22054094
54831284,982440.757810747
49039546,689929.939606426
49039612,941482.222388134
49040207,792207.497382142
49039503,1344505.73703319
49039446,1097277.30301499
48844098,697514.585595679
49039807,1557500.16198402
48844238,912751.976808998
48831874,621255.01750112
48844108,786013.515775815
49040025,1563476.47031318
48770630,501514.166644839
48770703,587616.479328818
48770674,668981.673927317
48882487,756845.556016232
48715538,1656642.11670154
49040354,534782.968577102
48715528,1028354.6929782
48934350,465105.111648091
48862112,690370.727061173
48844165,1497599.22597034
48844203,818910.289931875
48831908,578131.085158233
49040290,613934.532129966
48881796,858820.804699986
49040296,785112.654145936
60972031,1031144.32404167
58382116,1072039.5451876
49008717,479384.443446797
48706655,2031369.40470024
48706689,1331925.65023824
48788204,1262110.69701476
49079228,756460.372247136
49078903,602871.92519474
49079203,981612.238727188
49078649,1020302.91235216
49078553,789169.943455312
49079068,717240.697925657
48997503,641761.779765706
49078556,1079442.41676521
48997526,663975.462230658
48665669,744553.543018195
48744735,714407.812096482
48769562,1082488.71044617
63337025,870969.819804034
48821595,834119.542107311
48744667,834077.359115394
58390948,857943.141561439
48856719,459177.685908915
49023400,795925.746939342
49145073,443858.970394504
49023488,424909.212652408
49139251,389346.360672304
49023481,455952.530501411
49139247,389465.322982188
60972063,313736.385017219
60113707,322589.896235442
48655863,499754.589053885
48660643,545463.240885656
49036105,721911.734928248
48723194,852575.468571043
48724527,913787.099904376
48714081,514318.686730191
48714050,512332.007589932
48871828,602637.309617491
48708502,1280573.26873774
48828525,593445.978884495
48915616,685919.605803389
48871764,655798.447480508
48707928,499144.411662836
48807683,987624.989630056
49083884,658919.622146302
49083893,849430.597133607
48807732,1158269.67406618
48927510,1032279.85856917
48804003,1261172.28012989
48803915,677151.053960488
48838711,1228340.14093026
122181991,924623.907726904
62944709,798024.919740278
65222230,1153852.48456944
108819348,471866.372483045
84760282,892860.601677598
96665072,1022614.84237375
62944710,849478.824285425
117642447,827780.430251136
49083333,1113133.32297849
49083336,1128103.71678511
68474769,775803.200786785
65228117,799700.993482442
48972116,1593287.29331825
48730940,785532.810390513
48768743,1155218.70872909
48768656,1127848.41048364
48708708,634852.852617249
48708712,742047.101162482
48798802,825030.742448703
48871516,548744.066771118
49083243,482651.294871558
48758647,491288.96785289
48974268,945460.003683591
58380355,711355.904923035
58276693,974034.324346801
68476312,935825.084000856
58383972,944437.924442105
48966251,495524.194536582
48649613,755219.6722194
48650083,568173.950025521
48966277,613641.382611979
49020728,467778.187977635
49020788,581346.909338842
49020421,604440.687219705
49020476,696892.688777758
63255218,763675.177294545
80114927,856223.782410617
49020428,461352.583167845
80260784,779593.445888838
84756944,734857.238458313
48649619,889435.510842629
48783547,791438.977150292
49020043,751166.907169238
49136136,730580.723922997
49015992,595779.115318485
48657709,500046.760048565
49020578,672662.553019169
49136134,673130.139232905
48676307,614554.12606494
48737084,597560.062691867
48737901,571699.475478338
49107305,661536.854344258
49107271,483738.052335386
49107243,569527.530523336
49020127,541599.944842728
48869961,543109.801121865
49107444,445694.747182604
49107437,653348.007571549
48667811,996551.099233677
48856350,878504.052832873
48737936,675667.444458255
48938223,1138002.42380812
48938219,1119666.18087876
48680749,796359.688139326
48680689,1058380.43452813
48680766,1221849.85780987
48749259,771488.379172175
48680683,1087242.43323506
48780139,2686322.75589897
48680605,738410.220389695
48680597,687287.080507443
48680617,1123516.77330118
48916808,1221034.75038295
48715887,839704.010957342
80116741,940691.946150039
48763711,1002438.47531987
68481171,649872.464209488
80113880,589069.178215612
63563143,782825.853509165
62944967,611825.027900664
68478151,444961.442615467
63339390,838794.351314927
63068400,661905.52479791
60973308,726332.613293427
96669417,717165.435942478
63563183,677622.331885483
63339405,582910.932642212
68481155,575518.225771706
60322880,546242.265335329
61950392,802782.314564221
63216288,707975.442911304
80122530,535047.087785446
48681347,491888.562396986
49077836,620462.348163336
48862323,874676.499064337
48851424,1054537.58628108
49053389,1423299.07190694
49040620,935893.204931135
48724460,656008.622512304
48878846,986777.806481634
48878888,777912.426842972
48886526,912526.523390368
63039719,824212.382353697
63562960,586579.136928066
60052030,863058.639400647
63232725,895216.501702904
60962883,972335.739915208
117647505,777720.287440104
84758528,574290.98626684
96703092,662837.191100681
63338132,1003512.34442674
89823462,978636.881541108
84755927,838670.399609619
89729572,693782.433177966
58388317,939967.274559671
54830796,856841.478048612
49089510,669240.282404556
84760995,521724.220547593
48742915,402860.531338091
48780818,367306.828240113
48838229,716460.786392068
48931769,546455.446080144
48780539,352343.107766796
48931800,606428.380685023
48931776,505760.38838647
60971553,434173.170245335
49089558,496508.118059814
80110566,503608.77982174
54485467,410336.82904981
54274988,393856.616483229
48780589,401622.200107399
96648248,566128.422770747
55101725,403219.616689823
49089495,684417.432761483
48780642,470586.841372971
58381879,434574.841427289
48780678,402011.707929354
58381876,413280.012364759
48876717,502907.990878749
48821892,449881.377829392
48780187,764274.036995194
48780195,652132.312090775
48780290,741565.404498048
48838240,859596.818568796
48780199,381602.791999903
48830193,691115.184059107
92571276,615083.943061678
48858256,547618.95094656
96680189,436426.551317372
58758621,463990.006566106
48780883,526526.9872698
48689791,555029.976195677
48780903,681913.932853941
48720956,622319.582636624
95285886,437638.244309476
48689761,629341.548117712
49003260,486976.623846935
58386535,532504.369910819
58386537,537402.777682356
49003256,449646.197915169
49003279,671204.772021526
124435726,676300.378690213
96688470,587307.505466318
48915966,689443.000272428
48915676,443898.821355473
48915994,882755.361613692
48915827,415091.195322095
48853745,794502.484910617
66648703,895620.092786225
48792955,594552.025333356
48821923,491301.41585645
48853309,1049239.23894291
48837813,780392.730066241
48853296,769628.52623657
70583480,1463451.68088075
48792859,386095.160294884
48842540,1811689.70036165
122715060,615947.397799807
49095471,359189.75820752
49095330,489407.297389396
49087195,1400757.83148789
49087142,515463.614728477
49087223,581471.122305718
48809947,474513.611383753
48697195,632887.26777288
48747094,1196358.67983612
48761849,428619.766456992
49039200,734247.965976393
96694338,560786.355156739
63139549,476925.668774626
63068347,389946.013552825
61767615,561427.273457617
84755575,706626.686181884
84760802,520004.850760883
61767587,626434.32104227
61767574,579180.28831763
61767592,535305.951723714
63083413,650584.371561274
61767575,417765.913359129
89823619,402669.254159055
96683072,839740.07914369
61428988,518984.456052751
48787823,633835.872035973
96654251,524192.541237983
96675821,564371.822159959
118558065,523775.962154281
111705740,574929.618007102
49061810,502193.38595425
55084569,548322.741626544
50883339,527349.966453301
54831084,1021816.62783019
111705387,683784.85257663
88874636,503078.552469282
118556753,716298.596649268
96703672,582444.712426037
118556972,701953.810769342
54831076,568620.444466148
60556517,453577.000201361
49061600,671682.025371805
54831173,552009.693366779
61719424,802490.271947434
58389203,567328.389308647
70584135,474284.480006671
49907417,595682.431563758
60973034,454091.237556774
63128520,609594.512673539
66650860,905794.294448537
63139551,624075.671474055
70579163,1022991.45862167
54831060,1231227.38850748
70582620,660409.88888938
51406982,1290456.69597407
70579090,712234.585887682
63082153,777698.340690825
65227586,640531.847838932
49061625,650088.573650172
65227581,737876.032045675
49061384,1634849.5732693
49061663,575936.530867031
63338626,859210.992393605
70582614,663053.949322429
63150005,978697.474666967
49061585,745744.512720011
70579087,710279.709112379
60973053,1233387.21811368
48815412,419249.675848619
48815504,497701.00720955
48815435,406579.93811485
48815437,478709.629198466
48815337,541214.11362146
48815403,474209.663259833
49105371,862044.996218834
49132640,245080.399473416
49132759,319307.32996625
49105367,888512.010707477
84755546,1075424.35119153
49132823,319563.571782262
70578371,847139.683637016
70578370,867090.038034974
48736071,348602.072052064
49032287,329548.499370245
48736101,432918.727206032
49032485,273508.218261575
49032172,270094.584845821
49032427,256612.164351899
49032166,363049.171750801
49032520,263245.180762123
49032491,281888.627605304
48806549,372099.367565274
48729709,453274.435361564
48806510,567837.523040039
48837498,345069.735856864
48806555,554995.867862321
49132472,387710.03895853
49132692,407394.982115124
49132541,265236.143380438
49132543,333252.366972549
49061339,382370.998353365
49057819,437879.381506008
48889133,890605.608769215
48846953,524675.273066886
48885310,473196.318877219
49061222,406499.816533265
48852955,620078.806872827
48739495,295268.614138711
48739488,462046.816214971
48739578,402621.394525479
49056839,498647.76805143
49053768,279321.36447112
49077440,331915.127848118
48688680,501998.305339313
49056964,449355.19603149
49056849,470199.884553769
49077483,329519.488047134
49056786,410923.351126603
119906767,468660.188371102
49056929,418682.534529366
48670592,1231737.26404485
49057515,378081.564135645
48667021,559120.66494024
88019788,806715.740312091
49089624,258176.586175258
48739601,445139.64056781
49061033,404618.903844728
48798048,375277.739950097
48829788,363763.863897693
48817531,571095.925237976
48713529,356986.024401289
48700586,717210.09344611
48730046,396397.964688089
48722583,940823.537870661
49032850,566772.296533304
48686915,554618.147397322
49032881,451515.458859002
49034257,366136.416997838
49101515,105370.62746109
49092758,240366.103522798
49034232,548156.396869424
49092730,335421.955337067
